1,1,4.8098833333333333E-4,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
1,2,7.443899999999999E-4,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2,1,9.466949999999999E-4,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2,2,0.0010735116666666666,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
3,1,0.0011331266666666667,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
3,2,0.0019507416666666665,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4,1,0.0020181366666666666,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4,2,0.00211523,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
5,1,0.0021799383333333333,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
5,2,0.0022832050000000004,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
6,1,0.002391435,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
6,2,0.0024843400000000002,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
7,1,0.002529825,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
7,2,0.0025990866666666668,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
8,1,0.0026523483333333333,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
8,2,0.0027452333333333333,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
9,1,0.00289842,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
9,2,0.002972276666666667,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
10,1,0.0030341866666666667,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
10,2,0.0030919716666666665,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
11,1,0.003130758333333333,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
11,2,0.0031852166666666666,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
12,1,0.0032629266666666665,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
12,2,0.00332835,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
13,1,0.0033863616666666664,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
13,2,0.003437598333333333,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
14,1,0.0034874166666666664,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
14,2,0.0035614649999999998,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
15,1,0.0036230433333333334,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
15,2,0.003706866666666667,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
16,1,0.003823835,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
16,2,0.003939795,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
17,1,0.0041465650000000005,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
17,2,0.004303316666666667,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
18,1,0.004355311666666667,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
18,2,0.004442923333333334,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
19,1,0.0045396433333333335,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
19,2,0.0046818,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
20,1,0.004795225,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
20,2,0.004871998333333334,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
21,1,0.004927305000000001,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
21,2,0.0049923699999999994,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
22,1,0.005025801666666666,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
22,2,0.005076975,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
23,1,0.005104719999999999,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
23,2,0.005152025,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
24,1,0.005194696666666667,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
24,2,0.005243744999999999,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
25,1,0.005281593333333333,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
25,2,0.00532934,TheFawkes@1,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
26,1,0.0053684100000000005,Agent46@0,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
